date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,cumulativePositiveTests,cumulativeNegativeTests,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-06-14,223,4652,73,137,48,335,nan,nan,442,159343,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-15,243,4652,79,137,52,335,nan,nan,450,166464,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-16,269,4652,88,137,57,335,nan,nan,460,175173,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-17,304,4652,98,137,64,335,nan,nan,470,185906,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-18,349,4652,113,137,72,335,nan,nan,483,199200,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-19,408,4652,133,137,83,335,nan,nan,501,215492,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-20,482,4652,159,137,97,335,nan,nan,521,235278,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-21,574,4652,190,137,114,335,nan,nan,546,259148,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-22,687,4652,228,137,135,335,nan,nan,575,287763,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-23,824,4652,275,137,161,335,nan,nan,609,321848,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-24,988,4652,330,137,192,335,nan,nan,650,362076,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-25,1183,4652,397,137,230,335,nan,nan,700,409116,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-26,1411,4652,474,137,273,335,nan,nan,759,463432,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-27,1676,4652,565,137,324,335,nan,nan,830,525361,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-28,1978,4652,668,137,382,335,nan,nan,913,594951,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-29,2317,4652,784,137,447,335,nan,nan,1011,671865,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-06-30,2691,4652,913,137,519,335,nan,nan,1126,755363,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-01,3095,4652,1054,137,597,335,nan,nan,1258,844332,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-02,3524,4652,1204,137,680,335,nan,nan,1410,937375,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-03,3968,4652,1362,137,766,335,nan,nan,1581,1032687,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-04,4416,4652,1522,137,854,335,nan,nan,1774,1128021,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-05,4856,4652,1682,137,941,335,nan,nan,1988,1221326,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-06,5274,4652,1837,137,1023,335,nan,nan,2222,1310939,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-07,5655,4652,1982,137,1100,335,nan,nan,2481,1395250,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-08,5991,4652,2115,137,1167,335,nan,nan,2778,1473216,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-09,6270,4652,2230,137,1225,335,nan,nan,3100,1543938,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-10,6486,4652,2326,137,1270,335,nan,nan,3435,1607329,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-11,6637,4652,2401,137,1304,335,nan,nan,3782,1663366,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-12,6723,4652,2455,137,1324,335,nan,nan,4136,1712307,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-13,6743,4652,2488,137,1332,335,nan,nan,4495,1754634,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-14,6702,4652,2499,137,1328,335,nan,nan,4855,1790988,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-15,6607,4652,2492,137,1314,335,nan,nan,5212,1822083,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-16,6463,4652,2467,137,1289,335,nan,nan,5565,1848542,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-17,6278,4652,2426,137,1256,335,nan,nan,5911,1870956,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-18,6059,4652,2373,137,1216,335,nan,nan,6237,1889892,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-19,5814,4652,2308,137,1170,335,nan,nan,6530,1905875,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-20,5550,4652,2234,137,1120,335,nan,nan,6811,1919358,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-21,5272,4652,2154,137,1067,335,nan,nan,7083,1930724,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-22,4987,4652,2068,137,1012,335,nan,nan,7342,1940304,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-23,4698,4652,1979,137,955,335,nan,nan,7588,1948388,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-24,4411,4652,1887,137,899,335,nan,nan,7821,1955216,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-25,4128,4652,1795,137,842,335,nan,nan,8042,1960986,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-26,3852,4652,1704,137,787,335,nan,nan,8250,1965871,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-27,3586,4652,1613,137,734,335,nan,nan,8445,1970010,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-28,3330,4652,1524,137,682,335,nan,nan,8628,1973521,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-29,3087,4652,1438,137,632,335,nan,nan,8799,1976504,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-30,2856,4652,1355,137,584,335,nan,nan,8959,1979041,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-07-31,2638,4652,1275,137,539,335,nan,nan,9108,1981203,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-01,2434,4652,1198,137,497,335,nan,nan,9247,1983045,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-02,2243,4652,1124,137,457,335,nan,nan,9376,1984618,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-03,2065,4652,1055,137,419,335,nan,nan,9495,1985961,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-04,1899,4652,989,137,384,335,nan,nan,9606,1987110,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-05,1745,4652,926,137,352,335,nan,nan,9709,1988093,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-06,1604,4652,867,137,322,335,nan,nan,9805,1988935,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-07,1472,4652,812,137,294,335,nan,nan,9893,1989656,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-08,1352,4652,760,137,268,335,nan,nan,9974,1990275,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-09,1241,4652,711,137,244,335,nan,nan,10050,1990806,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-10,1139,4652,665,137,222,335,nan,nan,10120,1991261,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-11,1045,4652,622,137,202,335,nan,nan,10184,1991653,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-12,959,4652,582,137,183,335,nan,nan,10244,1991989,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-13,881,4652,545,137,166,335,nan,nan,10299,1992278,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-14,809,4652,510,137,151,335,nan,nan,10350,1992526,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-15,743,4652,477,137,137,335,nan,nan,10398,1992740,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-16,683,4652,447,137,124,335,nan,nan,10441,1992924,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-17,628,4652,418,137,112,335,nan,nan,10481,1993083,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-18,578,4652,392,137,101,335,nan,nan,10519,1993219,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-19,532,4652,367,137,92,335,nan,nan,10553,1993336,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-20,491,4652,344,137,83,335,nan,nan,10585,1993438,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-21,452,4652,322,137,75,335,nan,nan,10615,1993525,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-22,417,4652,302,137,67,335,nan,nan,10642,1993600,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-23,385,4652,284,137,61,335,nan,nan,10668,1993665,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-24,356,4652,266,137,55,335,nan,nan,10692,1993721,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-25,330,4652,250,137,49,335,nan,nan,10713,1993770,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-26,305,4652,235,137,45,335,nan,nan,10734,1993811,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-27,283,4652,221,137,40,335,nan,nan,10753,1993847,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-28,262,4652,207,137,36,335,nan,nan,10770,1993878,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-29,243,4652,195,137,32,335,nan,nan,10787,1993905,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-30,226,4652,183,137,29,335,nan,nan,10802,1993929,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-08-31,210,4652,173,137,26,335,nan,nan,10816,1993949,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-09-01,196,4652,163,137,24,335,nan,nan,10829,1993966,,,US,New Mexico,,NO_INTERVENTION,35,35.05163625,-106.6703554,2020-06-03
2020-03-03,0,6349,0,192,0,917,nan,nan,0,21,,,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-04,0,6349,0,192,0,917,nan,nan,0,32,,,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-05,0,6349,0,192,0,917,nan,nan,0,46,1,14,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-06,0,6349,0,192,0,917,1.5,4.0,0,64,1,14,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-07,0,6349,0,192,0,917,1.78,3.7199999999999998,0,87,1,14,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-08,0,6349,0,192,0,917,1.6800000000000002,2.8800000000000003,0,115,1,14,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-09,0,6349,0,192,0,917,1.56,2.52,0,151,1,14,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-10,1,6349,0,192,0,917,1.6400000000000001,2.4199999999999995,0,196,1,14,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-11,1,6349,0,192,0,917,1.69,2.21,0,253,5,168,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-12,2,6349,0,192,0,917,1.7000000000000002,2.0,0,326,7,168,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-13,2,6349,0,192,0,917,1.69,1.81,0,417,11,168,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-14,3,6349,0,192,0,917,1.8,1.74,0,533,20,168,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-15,4,6349,1,192,0,917,1.88,1.46,0,679,21,168,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-16,5,6349,1,192,0,917,1.82,1.34,0,863,45,168,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-17,6,6349,1,192,1,917,1.83,1.27,0,1097,55,168,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-18,8,6349,2,192,1,917,1.9500000000000002,1.13,0,1392,55,168,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-19,10,6349,2,192,1,917,1.85,1.0099999999999998,0,1764,95,1626,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-20,13,6349,3,192,2,917,1.85,0.9700000000000002,1,2234,109,1992,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-21,16,6349,4,192,2,917,1.8599999999999999,0.8400000000000003,1,2829,124,2384,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-22,21,6349,5,192,3,917,1.82,0.8,2,3572,190,2448,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-23,26,6349,6,192,4,917,1.85,0.71,2,4481,245,3490,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-24,33,6349,8,192,5,917,1.79,0.6699999999999999,3,5576,278,3954,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-25,42,6349,10,192,6,917,1.72,0.6199999999999999,4,6874,321,4251,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-26,51,6349,13,192,8,917,1.72,0.5200000000000002,5,8388,420,4697,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-27,63,6349,15,192,9,917,1.71,0.4700000000000002,6,10124,535,6161,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-28,76,6349,19,192,11,917,1.6400000000000001,0.43999999999999995,8,12084,621,7901,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-29,91,6349,23,192,14,917,1.6,0.43999999999999995,9,14259,738,8412,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-30,107,6349,27,192,16,917,1.5899999999999999,0.3700000000000001,12,16628,1008,10207,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-03-31,125,6349,31,192,19,917,1.53,0.34999999999999987,14,19159,1113,10681,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-01,143,6349,36,192,22,917,1.47,0.33000000000000007,17,21810,1279,11519,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-02,163,6349,41,192,25,917,1.45,0.31000000000000005,21,24526,1458,12588,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-03,182,6349,46,192,28,917,1.4,0.30000000000000027,25,27246,1514,13018,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-04,201,6349,51,192,31,917,1.37,0.29000000000000004,29,29910,1742,14421,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-05,219,6349,56,192,34,917,1.32,0.28,34,32491,1836,14995,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-06,235,6349,60,192,37,917,1.29,0.25,39,35032,1953,15676,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-07,250,6349,64,192,40,917,1.27,0.25,45,37558,2087,16552,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-08,264,6349,68,192,42,917,1.27,0.22999999999999998,51,40085,2318,18248,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-09,276,6349,71,192,44,917,1.23,0.20999999999999996,57,42620,2456,19315,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-10,287,6349,74,192,46,917,1.2,0.19999999999999996,64,45169,2584,20165,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-11,297,6349,77,192,48,917,1.19,0.20999999999999996,70,47732,2700,20887,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-12,306,6349,80,192,50,917,1.17,0.18999999999999995,78,50312,2836,21775,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-13,314,6349,82,192,52,917,1.15,0.19000000000000017,85,52907,2971,22493,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-14,322,6349,84,192,53,917,1.15,0.17000000000000015,92,55519,3088,23573,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-15,329,6349,86,192,54,917,1.13,0.17000000000000015,100,58148,3211,24444,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-16,335,6349,88,192,56,917,1.11,0.16999999999999993,108,60793,3321,25130,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-17,341,6349,90,192,57,917,1.11,0.16999999999999993,116,63454,3524,26238,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-18,346,6349,91,192,58,917,1.1,0.17999999999999994,124,66130,3626,27125,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-19,351,6349,93,192,59,917,1.1,0.17999999999999994,133,68819,3728,27870,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-20,356,6349,94,192,60,917,1.1,0.15999999999999992,141,71518,3830,28517,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-21,360,6349,95,192,61,917,1.08,0.17999999999999994,150,74224,3937,29118,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-22,364,6349,97,192,62,917,1.08,0.17999999999999994,158,76933,4081,29807,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-23,368,6349,98,192,62,917,1.08,0.17999999999999994,167,79642,4208,30541,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-24,371,6349,99,192,63,917,1.09,0.18999999999999995,176,82349,4398,31794,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-25,374,6349,99,192,64,917,1.08,0.17999999999999994,185,85050,4539,32669,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-26,377,6349,100,192,64,917,1.07,0.18999999999999995,194,87744,4602,33584,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-27,379,6349,101,192,65,917,nan,nan,203,90428,4690,34123,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-28,381,6349,101,192,65,917,1.07,0.18999999999999995,213,93101,4805,35314,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-29,383,6349,102,192,66,917,1.07,0.16999999999999993,222,95759,4898,36130,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-04-30,384,6349,102,192,66,917,1.06,0.17999999999999994,231,98401,4998,36988,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-01,385,6349,103,192,67,917,1.04,0.17999999999999994,241,101024,5227,38368,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-02,386,6349,103,192,67,917,1.04,0.15999999999999992,250,103627,5311,39076,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-03,387,6349,103,192,67,917,1.02,0.15999999999999992,259,106209,5426,39843,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-04,387,6349,103,192,67,917,1.01,0.1499999999999999,269,108772,5491,40675,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-05,386,6349,103,192,67,917,0.99,0.15000000000000013,278,111317,5594,42290,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-06,386,6349,103,192,67,917,0.99,0.15000000000000013,288,113845,5663,43612,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-07,385,6349,103,192,67,917,0.99,0.16999999999999993,297,116357,5766,45591,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-08,384,6349,102,192,67,917,0.99,0.16999999999999993,307,118852,5884,47460,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-09,383,6349,102,192,67,917,0.99,0.15000000000000013,316,121330,6028,50083,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-10,382,6349,102,192,67,917,0.98,0.17999999999999994,325,123791,6098,52711,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-11,380,6349,101,192,67,917,0.98,0.19999999999999996,335,126235,6152,53932,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-12,379,6349,101,192,67,917,0.99,0.18999999999999995,344,128662,6311,57764,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-13,377,6349,100,192,66,917,1.0,0.21999999999999997,353,131072,6394,60278,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-14,375,6349,100,192,66,917,1.01,0.22999999999999998,363,133464,6499,62985,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-15,374,6349,99,192,66,917,1.01,0.22999999999999998,372,135839,6614,65532,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-16,372,6349,99,192,66,917,1.01,0.22999999999999998,381,138197,6662,67002,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-17,370,6349,98,192,65,917,1.03,0.25,390,140536,6857,73780,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-18,367,6349,98,192,65,917,1.03,0.27,399,142858,6906,74926,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-19,365,6349,97,192,65,917,1.04,0.26,408,145162,7046,80509,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-20,363,6349,97,192,64,917,1.03,0.25,417,147448,7166,84005,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-21,361,6349,96,192,64,917,1.02,0.24,426,149716,7255,87127,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-22,358,6349,95,192,64,917,1.02,0.24,435,151966,7401,92540,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
2020-05-23,356,6349,95,192,63,917,1.02,0.24,444,154197,7696,99351,US,Nevada,,NO_INTERVENTION,32,39.15509045,-119.7480219,2020-06-03
