fips,state,country,aggregate_level,can_location_page_url
51017,VA,USA,county,https://covidactnow.org/us/virginia-va/county/bath_county
51019,VA,USA,county,https://covidactnow.org/us/virginia-va/county/bedford_county
51021,VA,USA,county,https://covidactnow.org/us/virginia-va/county/bland_county
51023,VA,USA,county,https://covidactnow.org/us/virginia-va/county/botetourt_county
51025,VA,USA,county,https://covidactnow.org/us/virginia-va/county/brunswick_county
51027,VA,USA,county,https://covidactnow.org/us/virginia-va/county/buchanan_county
51029,VA,USA,county,https://covidactnow.org/us/virginia-va/county/buckingham_county
51031,VA,USA,county,https://covidactnow.org/us/virginia-va/county/campbell_county
51033,VA,USA,county,https://covidactnow.org/us/virginia-va/county/caroline_county
51035,VA,USA,county,https://covidactnow.org/us/virginia-va/county/carroll_county
51036,VA,USA,county,https://covidactnow.org/us/virginia-va/county/charles_city_county
51037,VA,USA,county,https://covidactnow.org/us/virginia-va/county/charlotte_county
51041,VA,USA,county,https://covidactnow.org/us/virginia-va/county/chesterfield_county
51043,VA,USA,county,https://covidactnow.org/us/virginia-va/county/clarke_county
51045,VA,USA,county,https://covidactnow.org/us/virginia-va/county/craig_county
51047,VA,USA,county,https://covidactnow.org/us/virginia-va/county/culpeper_county
51049,VA,USA,county,https://covidactnow.org/us/virginia-va/county/cumberland_county
51051,VA,USA,county,https://covidactnow.org/us/virginia-va/county/dickenson_county
51053,VA,USA,county,https://covidactnow.org/us/virginia-va/county/dinwiddie_county
51057,VA,USA,county,https://covidactnow.org/us/virginia-va/county/essex_county
51059,VA,USA,county,https://covidactnow.org/us/virginia-va/county/fairfax_county
51061,VA,USA,county,https://covidactnow.org/us/virginia-va/county/fauquier_county
51063,VA,USA,county,https://covidactnow.org/us/virginia-va/county/floyd_county
51065,VA,USA,county,https://covidactnow.org/us/virginia-va/county/fluvanna_county
51067,VA,USA,county,https://covidactnow.org/us/virginia-va/county/franklin_county
51069,VA,USA,county,https://covidactnow.org/us/virginia-va/county/frederick_county
51071,VA,USA,county,https://covidactnow.org/us/virginia-va/county/giles_county
51073,VA,USA,county,https://covidactnow.org/us/virginia-va/county/gloucester_county
51075,VA,USA,county,https://covidactnow.org/us/virginia-va/county/goochland_county
51077,VA,USA,county,https://covidactnow.org/us/virginia-va/county/grayson_county
51079,VA,USA,county,https://covidactnow.org/us/virginia-va/county/greene_county
51081,VA,USA,county,https://covidactnow.org/us/virginia-va/county/greensville_county
51083,VA,USA,county,https://covidactnow.org/us/virginia-va/county/halifax_county
51085,VA,USA,county,https://covidactnow.org/us/virginia-va/county/hanover_county
51087,VA,USA,county,https://covidactnow.org/us/virginia-va/county/henrico_county
51089,VA,USA,county,https://covidactnow.org/us/virginia-va/county/henry_county
51091,VA,USA,county,https://covidactnow.org/us/virginia-va/county/highland_county
51093,VA,USA,county,https://covidactnow.org/us/virginia-va/county/isle_of_wight_county
51095,VA,USA,county,https://covidactnow.org/us/virginia-va/county/james_city_county
51097,VA,USA,county,https://covidactnow.org/us/virginia-va/county/king_and_queen_county
51099,VA,USA,county,https://covidactnow.org/us/virginia-va/county/king_george_county
51101,VA,USA,county,https://covidactnow.org/us/virginia-va/county/king_william_county
51103,VA,USA,county,https://covidactnow.org/us/virginia-va/county/lancaster_county
51105,VA,USA,county,https://covidactnow.org/us/virginia-va/county/lee_county
51107,VA,USA,county,https://covidactnow.org/us/virginia-va/county/loudoun_county
51109,VA,USA,county,https://covidactnow.org/us/virginia-va/county/louisa_county
51111,VA,USA,county,https://covidactnow.org/us/virginia-va/county/lunenburg_county
51113,VA,USA,county,https://covidactnow.org/us/virginia-va/county/madison_county
51115,VA,USA,county,https://covidactnow.org/us/virginia-va/county/mathews_county
51117,VA,USA,county,https://covidactnow.org/us/virginia-va/county/mecklenburg_county
51119,VA,USA,county,https://covidactnow.org/us/virginia-va/county/middlesex_county
51121,VA,USA,county,https://covidactnow.org/us/virginia-va/county/montgomery_county
51125,VA,USA,county,https://covidactnow.org/us/virginia-va/county/nelson_county
51127,VA,USA,county,https://covidactnow.org/us/virginia-va/county/new_kent_county
51131,VA,USA,county,https://covidactnow.org/us/virginia-va/county/northampton_county
51133,VA,USA,county,https://covidactnow.org/us/virginia-va/county/northumberland_county
51135,VA,USA,county,https://covidactnow.org/us/virginia-va/county/nottoway_county
51137,VA,USA,county,https://covidactnow.org/us/virginia-va/county/orange_county
51139,VA,USA,county,https://covidactnow.org/us/virginia-va/county/page_county
51141,VA,USA,county,https://covidactnow.org/us/virginia-va/county/patrick_county
51143,VA,USA,county,https://covidactnow.org/us/virginia-va/county/pittsylvania_county
51145,VA,USA,county,https://covidactnow.org/us/virginia-va/county/powhatan_county
51147,VA,USA,county,https://covidactnow.org/us/virginia-va/county/prince_edward_county
51149,VA,USA,county,https://covidactnow.org/us/virginia-va/county/prince_george_county
51153,VA,USA,county,https://covidactnow.org/us/virginia-va/county/prince_william_county
51155,VA,USA,county,https://covidactnow.org/us/virginia-va/county/pulaski_county
51157,VA,USA,county,https://covidactnow.org/us/virginia-va/county/rappahannock_county
51159,VA,USA,county,https://covidactnow.org/us/virginia-va/county/richmond_county
51161,VA,USA,county,https://covidactnow.org/us/virginia-va/county/roanoke_county
51163,VA,USA,county,https://covidactnow.org/us/virginia-va/county/rockbridge_county
51165,VA,USA,county,https://covidactnow.org/us/virginia-va/county/rockingham_county
51167,VA,USA,county,https://covidactnow.org/us/virginia-va/county/russell_county
51169,VA,USA,county,https://covidactnow.org/us/virginia-va/county/scott_county
51171,VA,USA,county,https://covidactnow.org/us/virginia-va/county/shenandoah_county
51173,VA,USA,county,https://covidactnow.org/us/virginia-va/county/smyth_county
51175,VA,USA,county,https://covidactnow.org/us/virginia-va/county/southampton_county
51177,VA,USA,county,https://covidactnow.org/us/virginia-va/county/spotsylvania_county
51179,VA,USA,county,https://covidactnow.org/us/virginia-va/county/stafford_county
51181,VA,USA,county,https://covidactnow.org/us/virginia-va/county/surry_county
51183,VA,USA,county,https://covidactnow.org/us/virginia-va/county/sussex_county
51185,VA,USA,county,https://covidactnow.org/us/virginia-va/county/tazewell_county
51187,VA,USA,county,https://covidactnow.org/us/virginia-va/county/warren_county
51191,VA,USA,county,https://covidactnow.org/us/virginia-va/county/washington_county
51193,VA,USA,county,https://covidactnow.org/us/virginia-va/county/westmoreland_county
51195,VA,USA,county,https://covidactnow.org/us/virginia-va/county/wise_county
51197,VA,USA,county,https://covidactnow.org/us/virginia-va/county/wythe_county
51199,VA,USA,county,https://covidactnow.org/us/virginia-va/county/york_county
51510,VA,USA,county,https://covidactnow.org/us/virginia-va/county/alexandria_city
51520,VA,USA,county,https://covidactnow.org/us/virginia-va/county/bristol_city
51530,VA,USA,county,https://covidactnow.org/us/virginia-va/county/buena_vista_city
51540,VA,USA,county,https://covidactnow.org/us/virginia-va/county/charlottesville_city
51550,VA,USA,county,https://covidactnow.org/us/virginia-va/county/chesapeake_city
51570,VA,USA,county,https://covidactnow.org/us/virginia-va/county/colonial_heights_city
51580,VA,USA,county,https://covidactnow.org/us/virginia-va/county/covington_city
51590,VA,USA,county,https://covidactnow.org/us/virginia-va/county/danville_city
51595,VA,USA,county,https://covidactnow.org/us/virginia-va/county/emporia_city
51600,VA,USA,county,https://covidactnow.org/us/virginia-va/county/fairfax_city
51610,VA,USA,county,https://covidactnow.org/us/virginia-va/county/falls_church_city
51620,VA,USA,county,https://covidactnow.org/us/virginia-va/county/franklin_city
51630,VA,USA,county,https://covidactnow.org/us/virginia-va/county/fredericksburg_city
51640,VA,USA,county,https://covidactnow.org/us/virginia-va/county/galax_city
51650,VA,USA,county,https://covidactnow.org/us/virginia-va/county/hampton_city
51660,VA,USA,county,https://covidactnow.org/us/virginia-va/county/harrisonburg_city
51670,VA,USA,county,https://covidactnow.org/us/virginia-va/county/hopewell_city
51678,VA,USA,county,https://covidactnow.org/us/virginia-va/county/lexington_city
51680,VA,USA,county,https://covidactnow.org/us/virginia-va/county/lynchburg_city
51683,VA,USA,county,https://covidactnow.org/us/virginia-va/county/manassas_city
51685,VA,USA,county,https://covidactnow.org/us/virginia-va/county/manassas_park_city
51690,VA,USA,county,https://covidactnow.org/us/virginia-va/county/martinsville_city
51700,VA,USA,county,https://covidactnow.org/us/virginia-va/county/newport_news_city
51710,VA,USA,county,https://covidactnow.org/us/virginia-va/county/norfolk_city
51720,VA,USA,county,https://covidactnow.org/us/virginia-va/county/norton_city
51730,VA,USA,county,https://covidactnow.org/us/virginia-va/county/petersburg_city
51735,VA,USA,county,https://covidactnow.org/us/virginia-va/county/poquoson_city
51740,VA,USA,county,https://covidactnow.org/us/virginia-va/county/portsmouth_city
51750,VA,USA,county,https://covidactnow.org/us/virginia-va/county/radford_city
51760,VA,USA,county,https://covidactnow.org/us/virginia-va/county/richmond_city
51770,VA,USA,county,https://covidactnow.org/us/virginia-va/county/roanoke_city
51775,VA,USA,county,https://covidactnow.org/us/virginia-va/county/salem_city
51790,VA,USA,county,https://covidactnow.org/us/virginia-va/county/staunton_city
51800,VA,USA,county,https://covidactnow.org/us/virginia-va/county/suffolk_city
51810,VA,USA,county,https://covidactnow.org/us/virginia-va/county/virginia_beach_city
51820,VA,USA,county,https://covidactnow.org/us/virginia-va/county/waynesboro_city
51830,VA,USA,county,https://covidactnow.org/us/virginia-va/county/williamsburg_city
51840,VA,USA,county,https://covidactnow.org/us/virginia-va/county/winchester_city
53,WA,USA,state,https://covidactnow.org/us/washington-wa
53001,WA,USA,county,https://covidactnow.org/us/washington-wa/county/adams_county
53003,WA,USA,county,https://covidactnow.org/us/washington-wa/county/asotin_county
53005,WA,USA,county,https://covidactnow.org/us/washington-wa/county/benton_county
53007,WA,USA,county,https://covidactnow.org/us/washington-wa/county/chelan_county
53009,WA,USA,county,https://covidactnow.org/us/washington-wa/county/clallam_county
53011,WA,USA,county,https://covidactnow.org/us/washington-wa/county/clark_county
53013,WA,USA,county,https://covidactnow.org/us/washington-wa/county/columbia_county
53015,WA,USA,county,https://covidactnow.org/us/washington-wa/county/cowlitz_county
53017,WA,USA,county,https://covidactnow.org/us/washington-wa/county/douglas_county
53019,WA,USA,county,https://covidactnow.org/us/washington-wa/county/ferry_county
53021,WA,USA,county,https://covidactnow.org/us/washington-wa/county/franklin_county
53023,WA,USA,county,https://covidactnow.org/us/washington-wa/county/garfield_county
53025,WA,USA,county,https://covidactnow.org/us/washington-wa/county/grant_county
53027,WA,USA,county,https://covidactnow.org/us/washington-wa/county/grays_harbor_county
53029,WA,USA,county,https://covidactnow.org/us/washington-wa/county/island_county
53031,WA,USA,county,https://covidactnow.org/us/washington-wa/county/jefferson_county
53033,WA,USA,county,https://covidactnow.org/us/washington-wa/county/king_county
53035,WA,USA,county,https://covidactnow.org/us/washington-wa/county/kitsap_county
53037,WA,USA,county,https://covidactnow.org/us/washington-wa/county/kittitas_county
53039,WA,USA,county,https://covidactnow.org/us/washington-wa/county/klickitat_county
53041,WA,USA,county,https://covidactnow.org/us/washington-wa/county/lewis_county
53043,WA,USA,county,https://covidactnow.org/us/washington-wa/county/lincoln_county
53045,WA,USA,county,https://covidactnow.org/us/washington-wa/county/mason_county
53047,WA,USA,county,https://covidactnow.org/us/washington-wa/county/okanogan_county
53049,WA,USA,county,https://covidactnow.org/us/washington-wa/county/pacific_county
53051,WA,USA,county,https://covidactnow.org/us/washington-wa/county/pend_oreille_county
53053,WA,USA,county,https://covidactnow.org/us/washington-wa/county/pierce_county
53055,WA,USA,county,https://covidactnow.org/us/washington-wa/county/san_juan_county
53057,WA,USA,county,https://covidactnow.org/us/washington-wa/county/skagit_county
53059,WA,USA,county,https://covidactnow.org/us/washington-wa/county/skamania_county
53061,WA,USA,county,https://covidactnow.org/us/washington-wa/county/snohomish_county
53063,WA,USA,county,https://covidactnow.org/us/washington-wa/county/spokane_county
53065,WA,USA,county,https://covidactnow.org/us/washington-wa/county/stevens_county
53067,WA,USA,county,https://covidactnow.org/us/washington-wa/county/thurston_county
53069,WA,USA,county,https://covidactnow.org/us/washington-wa/county/wahkiakum_county
53071,WA,USA,county,https://covidactnow.org/us/washington-wa/county/walla_walla_county
53073,WA,USA,county,https://covidactnow.org/us/washington-wa/county/whatcom_county
53075,WA,USA,county,https://covidactnow.org/us/washington-wa/county/whitman_county
53077,WA,USA,county,https://covidactnow.org/us/washington-wa/county/yakima_county
54,WV,USA,state,https://covidactnow.org/us/west_virginia-wv
54001,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/barbour_county
54003,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/berkeley_county
54005,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/boone_county
54007,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/braxton_county
54009,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/brooke_county
54011,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/cabell_county
54013,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/calhoun_county
54015,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/clay_county
54017,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/doddridge_county
54019,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/fayette_county
54021,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/gilmer_county
54023,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/grant_county
54025,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/greenbrier_county
54027,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/hampshire_county
54029,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/hancock_county
54031,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/hardy_county
54033,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/harrison_county
54035,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/jackson_county
54037,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/jefferson_county
54039,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/kanawha_county
54041,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/lewis_county
54043,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/lincoln_county
54045,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/logan_county
54047,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/mc_dowell_county
54049,WV,USA,county,https://covidactnow.org/us/west_virginia-wv/county/marion_county
