fips,hsa,hsa_name
48293,462,"McLennan (Waco), TX - Hill, TX"
48295,469,"Woodward, OK - Dewey, OK"
48297,437,"Nueces (Corpus Christi), TX - San Patricio, TX"
48299,425,"Travis (Austin), TX - Williamson, TX"
48301,415,"El Paso (El Paso), TX - Hudspeth, TX"
48303,406,"Lubbock (Lubbock), TX - Hockley, TX"
48305,406,"Lubbock (Lubbock), TX - Hockley, TX"
48307,426,"Tom Green (San Angelo), TX - Runnels, TX"
48309,462,"McLennan (Waco), TX - Hill, TX"
48311,410,"Bexar (San Antonio), TX - Guadalupe, TX"
48313,501,"Leon, TX - Madison, TX"
48315,485,"Harrison (Marshall), TX - Cass, TX"
48317,492,"Midland (Midland), TX - Pecos, TX"
48319,506,"Kerr, TX - Gillespie, TX"
48321,505,"Brazoria (Lake Jackson), TX - Wharton, TX"
48323,516,"Maverick, TX - Val Verde, TX"
48325,410,"Bexar (San Antonio), TX - Guadalupe, TX"
48327,426,"Tom Green (San Angelo), TX - Runnels, TX"
48329,492,"Midland (Midland), TX - Pecos, TX"
48331,452,"Bell (Killeen), TX - Coryell, TX"
48333,468,"Brown, TX - Coleman, TX"
48335,503,"Nolan, TX - Mitchell, TX"
48337,420,"Wichita (Wichita Falls), TX - Montague, TX"
48339,408,"Harris (Houston), TX - Fort Bend, TX"
48341,405,"Potter (Amarillo), TX - Randall, TX"
48343,465,"Titus, TX - Morris, TX"
48345,406,"Lubbock (Lubbock), TX - Hockley, TX"
48347,447,"Nacogdoches, TX - Shelby, TX"
48349,489,"Navarro, TX - Freestone, TX"
48351,413,"Jefferson (Beaumont), TX - Orange, TX"
48353,503,"Nolan, TX - Mitchell, TX"
48355,437,"Nueces (Corpus Christi), TX - San Patricio, TX"
48357,405,"Potter (Amarillo), TX - Randall, TX"
48359,405,"Potter (Amarillo), TX - Randall, TX"
48361,413,"Jefferson (Beaumont), TX - Orange, TX"
48363,479,"Palo Pinto, TX - Jack, TX"
48365,454,"Gregg (Longview), TX - Rusk, TX"
48367,434,"Tarrant (Fort Worth), TX - Johnson, TX"
48369,491,"Deaf Smith, TX - Parmer, TX"
48371,492,"Midland (Midland), TX - Pecos, TX"
48373,449,"Angelina, TX - Walker, TX"
48375,405,"Potter (Amarillo), TX - Randall, TX"
48377,526,"Brewster, TX - Presidio, TX"
48379,453,"Dallas (Dallas), TX - Collin, TX"
48381,405,"Potter (Amarillo), TX - Randall, TX"
48383,426,"Tom Green (San Angelo), TX - Runnels, TX"
48385,506,"Kerr, TX - Gillespie, TX"
48387,438,"Lamar, TX - Choctaw, OK"
48389,444,"Ector (Odessa), TX - Reeves, TX"
48391,433,"Victoria (Victoria), TX - Calhoun, TX"
48393,460,"Gray, TX - Wheeler, TX"
48395,464,"Brazos (Bryan), TX - Washington, TX"
48397,453,"Dallas (Dallas), TX - Collin, TX"
48399,426,"Tom Green (San Angelo), TX - Runnels, TX"
48401,454,"Gregg (Longview), TX - Rusk, TX"
48403,447,"Nacogdoches, TX - Shelby, TX"
48405,447,"Nacogdoches, TX - Shelby, TX"
48407,408,"Harris (Houston), TX - Fort Bend, TX"
48409,437,"Nueces (Corpus Christi), TX - San Patricio, TX"
48411,468,"Brown, TX - Coleman, TX"
48413,426,"Tom Green (San Angelo), TX - Runnels, TX"
48415,519,"Scurry, TX"
48417,428,"Taylor (Abilene), TX - Jones, TX"
48419,447,"Nacogdoches, TX - Shelby, TX"
48421,405,"Potter (Amarillo), TX - Randall, TX"
48423,441,"Smith (Tyler), TX - Henderson, TX"
48425,434,"Tarrant (Fort Worth), TX - Johnson, TX"
48427,427,"Hidalgo (Mcallen), TX - Starr, TX"
48429,428,"Taylor (Abilene), TX - Jones, TX"
48431,426,"Tom Green (San Angelo), TX - Runnels, TX"
48433,428,"Taylor (Abilene), TX - Jones, TX"
48435,426,"Tom Green (San Angelo), TX - Runnels, TX"
48437,405,"Potter (Amarillo), TX - Randall, TX"
48439,434,"Tarrant (Fort Worth), TX - Johnson, TX"
48441,428,"Taylor (Abilene), TX - Jones, TX"
48443,492,"Midland (Midland), TX - Pecos, TX"
48445,514,"Terry, TX - Yoakum, TX"
48447,420,"Wichita (Wichita Falls), TX - Montague, TX"
48449,465,"Titus, TX - Morris, TX"
48451,426,"Tom Green (San Angelo), TX - Runnels, TX"
48453,425,"Travis (Austin), TX - Williamson, TX"
48455,449,"Angelina, TX - Walker, TX"
48457,413,"Jefferson (Beaumont), TX - Orange, TX"
48459,454,"Gregg (Longview), TX - Rusk, TX"
48461,492,"Midland (Midland), TX - Pecos, TX"
48463,536,"Uvalde, TX"
48465,516,"Maverick, TX - Val Verde, TX"
48467,441,"Smith (Tyler), TX - Henderson, TX"
48469,433,"Victoria (Victoria), TX - Calhoun, TX"
48471,449,"Angelina, TX - Walker, TX"
48473,408,"Harris (Houston), TX - Fort Bend, TX"
48475,444,"Ector (Odessa), TX - Reeves, TX"
48477,464,"Brazos (Bryan), TX - Washington, TX"
48479,538,"Webb (Laredo), TX - Zapata, TX"
48481,505,"Brazoria (Lake Jackson), TX - Wharton, TX"
48483,460,"Gray, TX - Wheeler, TX"
48485,420,"Wichita (Wichita Falls), TX - Montague, TX"
48487,458,"Wilbarger, TX - Hardeman, TX"
48489,520,"Cameron (Brownsville), TX - Willacy, TX"
48491,425,"Travis (Austin), TX - Williamson, TX"
48493,410,"Bexar (San Antonio), TX - Guadalupe, TX"
48495,444,"Ector (Odessa), TX - Reeves, TX"
48497,495,"Denton (Denton), TX - Wise, TX"
48499,441,"Smith (Tyler), TX - Henderson, TX"
48501,514,"Terry, TX - Yoakum, TX"
48503,420,"Wichita (Wichita Falls), TX - Montague, TX"
48505,538,"Webb (Laredo), TX - Zapata, TX"
48507,410,"Bexar (San Antonio), TX - Guadalupe, TX"
49001,755,"Iron, UT - Beaver, UT"
49003,744,"Davis, UT - Weber (Ogden), UT"
49005,715,"Cache, UT - Franklin, ID"
49007,809,"Carbon, UT - Emery, UT"
49009,799,"Sweetwater, WY - Daggett, UT"
49011,744,"Davis, UT - Weber (Ogden), UT"
49013,708,"Salt Lake (Salt Lake City), UT - Tooele, UT"
49015,809,"Carbon, UT - Emery, UT"
49017,707,"Clark (Las Vegas), NV - Washington, UT"
49019,711,"Mesa, CO - Garfield, CO"
49021,755,"Iron, UT - Beaver, UT"
49023,703,"Utah (Provo), UT - Sanpete, UT"
49025,707,"Clark (Las Vegas), NV - Washington, UT"
49027,703,"Utah (Provo), UT - Sanpete, UT"
49029,744,"Davis, UT - Weber (Ogden), UT"
49031,707,"Clark (Las Vegas), NV - Washington, UT"
49033,744,"Davis, UT - Weber (Ogden), UT"
49035,708,"Salt Lake (Salt Lake City), UT - Tooele, UT"
49037,740,"San Juan, NM - Navajo, AZ"
49039,703,"Utah (Provo), UT - Sanpete, UT"
49041,703,"Utah (Provo), UT - Sanpete, UT"
49043,708,"Salt Lake (Salt Lake City), UT - Tooele, UT"
49045,708,"Salt Lake (Salt Lake City), UT - Tooele, UT"
49047,708,"Salt Lake (Salt Lake City), UT - Tooele, UT"
49049,703,"Utah (Provo), UT - Sanpete, UT"
49051,708,"Salt Lake (Salt Lake City), UT - Tooele, UT"
49053,707,"Clark (Las Vegas), NV - Washington, UT"
49055,703,"Utah (Provo), UT - Sanpete, UT"
49057,744,"Davis, UT - Weber (Ogden), UT"
50001,049,"Chittenden (Burlington), VT - Franklin, VT"
50003,010,"Albany (Albany), NY - Rensselaer, NY"
50005,103,"Caledonia, VT - Orleans, VT"
50007,049,"Chittenden (Burlington), VT - Franklin, VT"
50009,138,"Coos, NH - Essex, VT"
50011,049,"Chittenden (Burlington), VT - Franklin, VT"
50013,049,"Chittenden (Burlington), VT - Franklin, VT"
50015,103,"Caledonia, VT - Orleans, VT"
50017,015,"Grafton, NH - Washington, VT"
50019,103,"Caledonia, VT - Orleans, VT"
50021,122,"Rutland, VT"
50023,015,"Grafton, NH - Washington, VT"
50025,090,"Cheshire, NH - Windham, VT"
50027,015,"Grafton, NH - Washington, VT"
51001,137,"Accomack, VA - Northampton, VA"
51003,099,"Albemarle, VA - Charlottesville City, VA"
51005,030,"Greenbrier, WV - Alleghany Cnty and Clifton Forge Cty, VA"
51007,033,"Henrico (Richmond), VA - Chesterfield, VA"
51009,014,"Roanoke City, VA - Roanoke, VA"
51011,014,"Roanoke City, VA - Roanoke, VA"
51013,069,"Fairfax, VA - Arlington, VA"
51015,097,"Augusta, VA - Staunton City, VA"
51017,030,"Greenbrier, WV - Alleghany Cnty and Clifton Forge Cty, VA"
51019,014,"Roanoke City, VA - Roanoke, VA"
51021,039,"Mercer, WV - Tazewell, VA"
51023,014,"Roanoke City, VA - Roanoke, VA"
51025,130,"Brunswick, VA - Greensville, VA"
51027,039,"Mercer, WV - Tazewell, VA"
51029,099,"Albemarle, VA - Charlottesville City, VA"
51031,014,"Roanoke City, VA - Roanoke, VA"
51033,135,"Stafford, VA - Spotsylvania, VA"
51035,073,"Carroll, VA - Grayson, VA"
51036,033,"Henrico (Richmond), VA - Chesterfield, VA"
51037,033,"Henrico (Richmond), VA - Chesterfield, VA"
51041,033,"Henrico (Richmond), VA - Chesterfield, VA"
51043,025,"Berkeley, WV - Frederick, VA"
51045,014,"Roanoke City, VA - Roanoke, VA"
51047,099,"Albemarle, VA - Charlottesville City, VA"
51049,033,"Henrico (Richmond), VA - Chesterfield, VA"
51051,055,"Wise, VA - Lee, VA"
51053,077,"Petersburg City, VA - Prince George, VA"
51057,033,"Henrico (Richmond), VA - Chesterfield, VA"
51059,069,"Fairfax, VA - Arlington, VA"
51061,109,"Prince William (Dale City), VA - Fauquier, VA"
51063,014,"Roanoke City, VA - Roanoke, VA"
51065,099,"Albemarle, VA - Charlottesville City, VA"
51067,014,"Roanoke City, VA - Roanoke, VA"
51069,025,"Berkeley, WV - Frederick, VA"
51071,070,"Montgomery, VA - Pulaski, VA"
51073,005,"Newport News City, VA - Hampton City, VA"
51075,033,"Henrico (Richmond), VA - Chesterfield, VA"
51077,073,"Carroll, VA - Grayson, VA"
51079,099,"Albemarle, VA - Charlottesville City, VA"
51081,130,"Brunswick, VA - Greensville, VA"
51083,071,"Halifax with South Boston City, VA - Mecklenburg, VA"
51085,033,"Henrico (Richmond), VA - Chesterfield, VA"
51087,033,"Henrico (Richmond), VA - Chesterfield, VA"
51089,132,"Pittsylvania (Danville), VA - Danville City, VA"
51091,097,"Augusta, VA - Staunton City, VA"
51093,006,"Virginia Beach City, VA - Norfolk City, VA"
51095,005,"Newport News City, VA - Hampton City, VA"
51097,033,"Henrico (Richmond), VA - Chesterfield, VA"
51099,135,"Stafford, VA - Spotsylvania, VA"
51101,033,"Henrico (Richmond), VA - Chesterfield, VA"
51103,033,"Henrico (Richmond), VA - Chesterfield, VA"
51105,055,"Wise, VA - Lee, VA"
51107,069,"Fairfax, VA - Arlington, VA"
51109,099,"Albemarle, VA - Charlottesville City, VA"
51111,071,"Halifax with South Boston City, VA - Mecklenburg, VA"
51113,099,"Albemarle, VA - Charlottesville City, VA"
51115,005,"Newport News City, VA - Hampton City, VA"
51117,071,"Halifax with South Boston City, VA - Mecklenburg, VA"
51119,033,"Henrico (Richmond), VA - Chesterfield, VA"
51121,070,"Montgomery, VA - Pulaski, VA"
51125,099,"Albemarle, VA - Charlottesville City, VA"
51127,033,"Henrico (Richmond), VA - Chesterfield, VA"
51131,137,"Accomack, VA - Northampton, VA"
51133,033,"Henrico (Richmond), VA - Chesterfield, VA"
51135,033,"Henrico (Richmond), VA - Chesterfield, VA"
51137,099,"Albemarle, VA - Charlottesville City, VA"
51139,063,"Rockingham, VA - Harrisonburg City, VA"
51141,132,"Pittsylvania (Danville), VA - Danville City, VA"
51143,132,"Pittsylvania (Danville), VA - Danville City, VA"
51145,033,"Henrico (Richmond), VA - Chesterfield, VA"
51147,033,"Henrico (Richmond), VA - Chesterfield, VA"
51149,077,"Petersburg City, VA - Prince George, VA"
51153,109,"Prince William (Dale City), VA - Fauquier, VA"
51155,070,"Montgomery, VA - Pulaski, VA"
51157,099,"Albemarle, VA - Charlottesville City, VA"
51159,033,"Henrico (Richmond), VA - Chesterfield, VA"
51161,014,"Roanoke City, VA - Roanoke, VA"
51163,097,"Augusta, VA - Staunton City, VA"
51165,063,"Rockingham, VA - Harrisonburg City, VA"
51167,151,"Sullivan (Kingsport), TN - Hawkins, TN"
51169,151,"Sullivan (Kingsport), TN - Hawkins, TN"
51171,025,"Berkeley, WV - Frederick, VA"
51173,151,"Sullivan (Kingsport), TN - Hawkins, TN"
51175,006,"Virginia Beach City, VA - Norfolk City, VA"
51177,135,"Stafford, VA - Spotsylvania, VA"
51179,135,"Stafford, VA - Spotsylvania, VA"
51181,077,"Petersburg City, VA - Prince George, VA"
51183,077,"Petersburg City, VA - Prince George, VA"
51185,039,"Mercer, WV - Tazewell, VA"
51187,025,"Berkeley, WV - Frederick, VA"
51191,151,"Sullivan (Kingsport), TN - Hawkins, TN"
51193,033,"Henrico (Richmond), VA - Chesterfield, VA"
51195,055,"Wise, VA - Lee, VA"
51197,070,"Montgomery, VA - Pulaski, VA"
51199,005,"Newport News City, VA - Hampton City, VA"
51510,069,"Fairfax, VA - Arlington, VA"
51520,151,"Sullivan (Kingsport), TN - Hawkins, TN"
51530,097,"Augusta, VA - Staunton City, VA"
51540,099,"Albemarle, VA - Charlottesville City, VA"
51550,006,"Virginia Beach City, VA - Norfolk City, VA"
51570,033,"Henrico (Richmond), VA - Chesterfield, VA"
51580,030,"Greenbrier, WV - Alleghany Cnty and Clifton Forge Cty, VA"
51590,132,"Pittsylvania (Danville), VA - Danville City, VA"
51595,130,"Brunswick, VA - Greensville, VA"
51600,069,"Fairfax, VA - Arlington, VA"
51610,069,"Fairfax, VA - Arlington, VA"
51620,006,"Virginia Beach City, VA - Norfolk City, VA"
51630,135,"Stafford, VA - Spotsylvania, VA"
51640,073,"Carroll, VA - Grayson, VA"
51650,005,"Newport News City, VA - Hampton City, VA"
51660,063,"Rockingham, VA - Harrisonburg City, VA"
51670,077,"Petersburg City, VA - Prince George, VA"
51678,097,"Augusta, VA - Staunton City, VA"
51680,014,"Roanoke City, VA - Roanoke, VA"
51683,109,"Prince William (Dale City), VA - Fauquier, VA"
51685,109,"Prince William (Dale City), VA - Fauquier, VA"
51690,132,"Pittsylvania (Danville), VA - Danville City, VA"
51700,005,"Newport News City, VA - Hampton City, VA"
51710,006,"Virginia Beach City, VA - Norfolk City, VA"
51720,055,"Wise, VA - Lee, VA"
51730,077,"Petersburg City, VA - Prince George, VA"
51735,005,"Newport News City, VA - Hampton City, VA"
51740,006,"Virginia Beach City, VA - Norfolk City, VA"
51750,070,"Montgomery, VA - Pulaski, VA"
51760,033,"Henrico (Richmond), VA - Chesterfield, VA"
51770,014,"Roanoke City, VA - Roanoke, VA"
51775,014,"Roanoke City, VA - Roanoke, VA"
51790,097,"Augusta, VA - Staunton City, VA"
51800,006,"Virginia Beach City, VA - Norfolk City, VA"
51810,006,"Virginia Beach City, VA - Norfolk City, VA"
51820,097,"Augusta, VA - Staunton City, VA"
51830,005,"Newport News City, VA - Hampton City, VA"
51840,025,"Berkeley, WV - Frederick, VA"
53001,698,"Spokane (Spokane), WA - Stevens, WA"
53003,694,"Nez Perce, ID - Asotin, WA"
53005,702,"Benton (Kennewick), WA - Franklin, WA"
53007,747,"Grant, WA - Chelan, WA"
53009,785,"Clallam, WA - Jefferson, WA"
53011,689,"Multnomah (Portland), OR - Washington, OR"
53013,717,"Umatilla, OR - Walla Walla, WA"
53015,689,"Multnomah (Portland), OR - Washington, OR"
53017,747,"Grant, WA - Chelan, WA"
53019,698,"Spokane (Spokane), WA - Stevens, WA"
53021,702,"Benton (Kennewick), WA - Franklin, WA"
53023,694,"Nez Perce, ID - Asotin, WA"
53025,747,"Grant, WA - Chelan, WA"
53027,758,"Thurston (Olympia), WA - Lewis, WA"
53029,736,"King (Seattle), WA - Snohomish, WA"
53031,785,"Clallam, WA - Jefferson, WA"
53033,736,"King (Seattle), WA - Snohomish, WA"
53035,736,"King (Seattle), WA - Snohomish, WA"
53037,739,"Yakima (Yakima), WA - Kittitas, WA"
53039,748,"Wasco, OR - Hood River, OR"
53041,758,"Thurston (Olympia), WA - Lewis, WA"
53043,698,"Spokane (Spokane), WA - Stevens, WA"
53045,758,"Thurston (Olympia), WA - Lewis, WA"
53047,747,"Grant, WA - Chelan, WA"
53049,758,"Thurston (Olympia), WA - Lewis, WA"
53051,698,"Spokane (Spokane), WA - Stevens, WA"
53053,794,"Pierce, WA"
53055,736,"King (Seattle), WA - Snohomish, WA"
53057,736,"King (Seattle), WA - Snohomish, WA"
53059,748,"Wasco, OR - Hood River, OR"
53061,736,"King (Seattle), WA - Snohomish, WA"
53063,698,"Spokane (Spokane), WA - Stevens, WA"
53065,698,"Spokane (Spokane), WA - Stevens, WA"
53067,758,"Thurston (Olympia), WA - Lewis, WA"
53069,689,"Multnomah (Portland), OR - Washington, OR"
53071,717,"Umatilla, OR - Walla Walla, WA"
53073,815,"Whatcom, WA"
53075,784,"Whitman, WA - Latah, ID"
53077,739,"Yakima (Yakima), WA - Kittitas, WA"
54001,050,"Randolph, WV - Barbour, WV"
54003,025,"Berkeley, WV - Frederick, VA"
54005,007,"Kanawha (Charleston), WV - Putnam, WV"
54007,092,"Harrison, WV - Upshur, WV"
54009,380,"Columbiana, OH - Hancock (Weirton), WV"
54011,046,"Cabell (Huntington), WV - Lawrence, OH"
54013,034,"Wood (Parkersburg), WV - Washington, OH"
54015,007,"Kanawha (Charleston), WV - Putnam, WV"
54017,092,"Harrison, WV - Upshur, WV"
54019,060,"Raleigh, WV - Fayette, WV"
54021,092,"Harrison, WV - Upshur, WV"
54023,001,"Allegany (Cumberland), MD - Garrett, MD"
54025,030,"Greenbrier, WV - Alleghany Cnty and Clifton Forge Cty, VA"
54027,025,"Berkeley, WV - Frederick, VA"
54029,380,"Columbiana, OH - Hancock (Weirton), WV"
54031,001,"Allegany (Cumberland), MD - Garrett, MD"
54033,092,"Harrison, WV - Upshur, WV"
54035,034,"Wood (Parkersburg), WV - Washington, OH"
54037,025,"Berkeley, WV - Frederick, VA"
54039,007,"Kanawha (Charleston), WV - Putnam, WV"
54041,092,"Harrison, WV - Upshur, WV"
54043,046,"Cabell (Huntington), WV - Lawrence, OH"
54045,013,"Pike, KY - Logan, WV"
54047,039,"Mercer, WV - Tazewell, VA"
54049,031,"Monongalia, WV - Marion, WV"
54051,024,"Belmont, OH - Ohio (Wheeling), WV"
54053,283,"Jackson, OH - Gallia, OH"
54055,039,"Mercer, WV - Tazewell, VA"
54057,001,"Allegany (Cumberland), MD - Garrett, MD"
54059,013,"Pike, KY - Logan, WV"
54061,031,"Monongalia, WV - Marion, WV"
54063,030,"Greenbrier, WV - Alleghany Cnty and Clifton Forge Cty, VA"
54065,025,"Berkeley, WV - Frederick, VA"
54067,007,"Kanawha (Charleston), WV - Putnam, WV"
54069,024,"Belmont, OH - Ohio (Wheeling), WV"
54071,063,"Rockingham, VA - Harrisonburg City, VA"
54073,034,"Wood (Parkersburg), WV - Washington, OH"
54075,050,"Randolph, WV - Barbour, WV"
54077,031,"Monongalia, WV - Marion, WV"
54079,007,"Kanawha (Charleston), WV - Putnam, WV"
54081,060,"Raleigh, WV - Fayette, WV"
54083,050,"Randolph, WV - Barbour, WV"
54085,034,"Wood (Parkersburg), WV - Washington, OH"
54087,034,"Wood (Parkersburg), WV - Washington, OH"
54089,060,"Raleigh, WV - Fayette, WV"
54091,031,"Monongalia, WV - Marion, WV"
54093,050,"Randolph, WV - Barbour, WV"
54095,024,"Belmont, OH - Ohio (Wheeling), WV"
54097,092,"Harrison, WV - Upshur, WV"
54099,046,"Cabell (Huntington), WV - Lawrence, OH"
54101,007,"Kanawha (Charleston), WV - Putnam, WV"
54103,024,"Belmont, OH - Ohio (Wheeling), WV"
54105,034,"Wood (Parkersburg), WV - Washington, OH"
54107,034,"Wood (Parkersburg), WV - Washington, OH"
54109,060,"Raleigh, WV - Fayette, WV"
55001,391,"Juneau, WI - Adams, WI"
55003,357,"Ashland, WI - Sawyer, WI"
55005,374,"Barron, WI - Rusk, WI"
55007,357,"Ashland, WI - Sawyer, WI"
55009,278,"Brown (Green Bay), WI - Oconto, WI"
55011,298,"Eau Claire (Eau Claire), WI - Chippewa, WI"
55013,314,"Washburn, WI - Burnett, WI"
55015,355,"Sheboygan (Sheboygan), WI - Manitowoc, WI"
55017,298,"Eau Claire (Eau Claire), WI - Chippewa, WI"
55019,282,"Marathon (Wausau), WI - Wood, WI"
55021,301,"Dane (Madison), WI - Sauk, WI"
55023,350,"Clayton, IA - Delaware, IA"
55025,301,"Dane (Madison), WI - Sauk, WI"
55027,306,"Winnebago (Oshkosh), WI - Fond du Lac, WI"
55029,278,"Brown (Green Bay), WI - Oconto, WI"
55031,289,"St. Louis (Duluth), MN - Itasca, MN"
55033,298,"Eau Claire (Eau Claire), WI - Chippewa, WI"
55035,298,"Eau Claire (Eau Claire), WI - Chippewa, WI"
55037,315,"Marinette, WI - Dickinson, MI"
55039,306,"Winnebago (Oshkosh), WI - Fond du Lac, WI"
55041,284,"Oneida, WI - Vilas, WI"
55043,301,"Dane (Madison), WI - Sauk, WI"
55045,326,"Rock (Janesville), WI - Green, WI"
55047,306,"Winnebago (Oshkosh), WI - Fond du Lac, WI"
55049,301,"Dane (Madison), WI - Sauk, WI"
55051,284,"Oneida, WI - Vilas, WI"
55053,399,"Jackson, WI"
55055,387,"Walworth, WI - Jefferson, WI"
55057,391,"Juneau, WI - Adams, WI"
55059,382,"Racine (Racine), WI - Kenosha, WI"
55061,278,"Brown (Green Bay), WI - Oconto, WI"
55063,290,"La Crosse (La Crosse), WI - Monroe, WI"
55065,326,"Rock (Janesville), WI - Green, WI"
55067,379,"Shawano, WI - Langlade, WI"
55069,282,"Marathon (Wausau), WI - Wood, WI"
55071,355,"Sheboygan (Sheboygan), WI - Manitowoc, WI"
55073,282,"Marathon (Wausau), WI - Wood, WI"
55075,315,"Marinette, WI - Dickinson, MI"
55077,301,"Dane (Madison), WI - Sauk, WI"
55078,379,"Shawano, WI - Langlade, WI"
55079,280,"Milwaukee (Milwaukee), WI - Waukesha, WI"
55081,290,"La Crosse (La Crosse), WI - Monroe, WI"
55083,278,"Brown (Green Bay), WI - Oconto, WI"
55085,284,"Oneida, WI - Vilas, WI"
55087,344,"Outagamie (Appleton), WI - Waupaca, WI"
55089,280,"Milwaukee (Milwaukee), WI - Waukesha, WI"
55091,298,"Eau Claire (Eau Claire), WI - Chippewa, WI"
55093,370,"St. Croix, WI - Goodhue, MN"
55095,286,"Ramsey (St. Paul), MN - Dakota, MN"
55097,400,"Portage, WI"
55099,357,"Ashland, WI - Sawyer, WI"
55101,382,"Racine (Racine), WI - Kenosha, WI"
55103,301,"Dane (Madison), WI - Sauk, WI"
55105,326,"Rock (Janesville), WI - Green, WI"
55107,374,"Barron, WI - Rusk, WI"
55109,370,"St. Croix, WI - Goodhue, MN"
55111,301,"Dane (Madison), WI - Sauk, WI"
55113,357,"Ashland, WI - Sawyer, WI"
55115,379,"Shawano, WI - Langlade, WI"
55117,355,"Sheboygan (Sheboygan), WI - Manitowoc, WI"
55119,282,"Marathon (Wausau), WI - Wood, WI"
55121,290,"La Crosse (La Crosse), WI - Monroe, WI"
55123,290,"La Crosse (La Crosse), WI - Monroe, WI"
55125,284,"Oneida, WI - Vilas, WI"
55127,387,"Walworth, WI - Jefferson, WI"
55129,314,"Washburn, WI - Burnett, WI"
55131,280,"Milwaukee (Milwaukee), WI - Waukesha, WI"
55133,280,"Milwaukee (Milwaukee), WI - Waukesha, WI"
55135,344,"Outagamie (Appleton), WI - Waupaca, WI"
55137,306,"Winnebago (Oshkosh), WI - Fond du Lac, WI"
55139,306,"Winnebago (Oshkosh), WI - Fond du Lac, WI"
55141,282,"Marathon (Wausau), WI - Wood, WI"
56001,771,"Albany, WY - Carbon, WY"
56003,749,"Park, WY - Big Horn, WY"
56005,586,"Campbell, WY - Lawrence, SD"
56007,771,"Albany, WY - Carbon, WY"
56009,726,"Natrona (Casper), WY - Converse, WY"
56011,586,"Campbell, WY - Lawrence, SD"
56013,777,"Fremont, WY - Washakie, WY"
56015,580,"Scotts Bluff, NE - Goshen, WY"
56017,777,"Fremont, WY - Washakie, WY"
56019,770,"Sheridan, WY - Johnson, WY"
56021,741,"Laramie (Cheyenne), WY - Cheyenne, NE"
56023,775,"Teton, WY - Lincoln, WY"
56025,726,"Natrona (Casper), WY - Converse, WY"
56027,580,"Scotts Bluff, NE - Goshen, WY"
56029,749,"Park, WY - Big Horn, WY"
56031,797,"Platte, WY"
56033,770,"Sheridan, WY - Johnson, WY"
56035,775,"Teton, WY - Lincoln, WY"
56037,799,"Sweetwater, WY - Daggett, UT"
56039,775,"Teton, WY - Lincoln, WY"
56041,792,"Uinta, WY"
56043,777,"Fremont, WY - Washakie, WY"
56045,804,"Weston, WY"
72001,904,
72003,904,
72005,904,
72007,904,
72009,904,
72011,904,
72013,904,
72015,904,
72017,904,
72019,904,
72021,904,
72023,904,
72025,904,
72027,904,
72029,904,
72031,904,
72033,904,
72035,904,
72037,904,
72039,904,
72041,904,
72043,904,
72045,904,
72047,904,
72049,904,
72051,904,
72053,904,
72054,904,
72055,904,
72057,904,
72059,904,
72061,904,
72063,904,
72065,904,
72067,904,
72069,904,
72071,904,
72073,904,
72075,904,
72077,904,
72079,904,
72081,904,
72083,904,
72085,904,
72087,904,
72089,904,
72091,904,
72093,904,
72095,904,
72097,904,
72099,904,
72101,904,
72103,904,
72105,904,
72107,904,
72109,904,
72111,904,
72113,904,
72115,904,
72117,904,
72119,904,
72121,904,
72123,904,
72125,904,
72127,904,
72129,904,
72131,904,
72133,904,
72135,904,
72137,904,
72139,904,
72141,904,
72143,904,
72145,904,
72147,904,
72149,904,
72151,904,
72153,904,
